1.14420E-02 1.37111E+07 1.36977E+07 0.00000E+00 0.00000E+00 1.31972E+07 1.36535E+07
1.15699E-02 1.36468E+07 1.36331E+07 0.00000E+00 0.00000E+00 1.31272E+07 1.35885E+07
1.16991E-02 1.35820E+07 1.35681E+07 0.00000E+00 0.00000E+00 1.30566E+07 1.35231E+07
1.18299E-02 1.35167E+07 1.35026E+07 0.00000E+00 0.00000E+00 1.29856E+07 1.34572E+07
1.19620E-02 1.34510E+07 1.34366E+07 0.00000E+00 0.00000E+00 1.29141E+07 1.33908E+07
1.20957E-02 1.33848E+07 1.33701E+07 0.00000E+00 0.00000E+00 1.28421E+07 1.33239E+07
1.22308E-02 1.33181E+07 1.33031E+07 0.00000E+00 0.00000E+00 1.27696E+07 1.32566E+07
1.23675E-02 1.32510E+07 1.32357E+07 0.00000E+00 0.00000E+00 1.26967E+07 1.31887E+07
1.25057E-02 1.31834E+07 1.31678E+07 0.00000E+00 0.00000E+00 1.26232E+07 1.31205E+07
1.26454E-02 1.31153E+07 1.30995E+07 0.00000E+00 0.00000E+00 1.25494E+07 1.30517E+07
1.27867E-02 1.30468E+07 1.30307E+07 0.00000E+00 0.00000E+00 1.24750E+07 1.29826E+07
1.29295E-02 1.29779E+07 1.29614E+07 0.00000E+00 0.00000E+00 1.24002E+07 1.29129E+07
1.30740E-02 1.29084E+07 1.28917E+07 0.00000E+00 0.00000E+00 1.23250E+07 1.28428E+07
1.32201E-02 1.28386E+07 1.28215E+07 0.00000E+00 0.00000E+00 1.22493E+07 1.27723E+07
1.33678E-02 1.27683E+07 1.27509E+07 0.00000E+00 0.00000E+00 1.21732E+07 1.27013E+07
1.35172E-02 1.26976E+07 1.26799E+07 0.00000E+00 0.00000E+00 1.20967E+07 1.26299E+07
1.36682E-02 1.26264E+07 1.26084E+07 0.00000E+00 0.00000E+00 1.20197E+07 1.25581E+07
1.38209E-02 1.25548E+07 1.25365E+07 0.00000E+00 0.00000E+00 1.19423E+07 1.24858E+07
1.39753E-02 1.24828E+07 1.24642E+07 0.00000E+00 0.00000E+00 1.18645E+07 1.24132E+07
1.41315E-02 1.24104E+07 1.23914E+07 0.00000E+00 0.00000E+00 1.17863E+07 1.23401E+07
1.42894E-02 1.23376E+07 1.23183E+07 0.00000E+00 0.00000E+00 1.17077E+07 1.22665E+07
1.44490E-02 1.22643E+07 1.22447E+07 0.00000E+00 0.00000E+00 1.16287E+07 1.21926E+07
1.46105E-02 1.21907E+07 1.21707E+07 0.00000E+00 0.00000E+00 1.15493E+07 1.21183E+07
1.47737E-02 1.21166E+07 1.20963E+07 0.00000E+00 0.00000E+00 1.14695E+07 1.20436E+07
1.49388E-02 1.20422E+07 1.20215E+07 0.00000E+00 0.00000E+00 1.13894E+07 1.19685E+07
1.51057E-02 1.19674E+07 1.19463E+07 0.00000E+00 0.00000E+00 1.13088E+07 1.18930E+07
1.52745E-02 1.18922E+07 1.18707E+07 0.00000E+00 0.00000E+00 1.12280E+07 1.18171E+07
1.54451E-02 1.18166E+07 1.17948E+07 0.00000E+00 0.00000E+00 1.11467E+07 1.17408E+07
1.56177E-02 1.17406E+07 1.17184E+07 0.00000E+00 0.00000E+00 1.10651E+07 1.16642E+07
1.57922E-02 1.16643E+07 1.16417E+07 0.00000E+00 0.00000E+00 1.09832E+07 1.15872E+07
1.59686E-02 1.15876E+07 1.15647E+07 0.00000E+00 0.00000E+00 1.09009E+07 1.15099E+07
1.61470E-02 1.15105E+07 1.14872E+07 0.00000E+00 0.00000E+00 1.08183E+07 1.14322E+07
1.63275E-02 1.14331E+07 1.14094E+07 0.00000E+00 0.00000E+00 1.07354E+07 1.13541E+07
1.65099E-02 1.13554E+07 1.13313E+07 0.00000E+00 0.00000E+00 1.06522E+07 1.12757E+07
1.66944E-02 1.12773E+07 1.12528E+07 0.00000E+00 0.00000E+00 1.05687E+07 1.11970E+07
1.68809E-02 1.11989E+07 1.11740E+07 0.00000E+00 0.00000E+00 1.04849E+07 1.11179E+07
1.70695E-02 1.11201E+07 1.10949E+07 0.00000E+00 0.00000E+00 1.04008E+07 1.10386E+07
1.72602E-02 1.10411E+07 1.10154E+07 0.00000E+00 0.00000E+00 1.03164E+07 1.09589E+07
1.74531E-02 1.09617E+07 1.09357E+07 0.00000E+00 0.00000E+00 1.02317E+07 1.08789E+07
1.76481E-02 1.08820E+07 1.08556E+07 0.00000E+00 0.00000E+00 1.01468E+07 1.07986E+07
1.78452E-02 1.08021E+07 1.07752E+07 0.00000E+00 0.00000E+00 1.00617E+07 1.07180E+07
1.80446E-02 1.07218E+07 1.06945E+07 0.00000E+00 0.00000E+00 9.97625E+06 1.06371E+07
1.82463E-02 1.06413E+07 1.06135E+07 0.00000E+00 0.00000E+00 9.89060E+06 1.05559E+07
1.84501E-02 1.05604E+07 1.05323E+07 0.00000E+00 0.00000E+00 9.80473E+06 1.04745E+07
1.86563E-02 1.04793E+07 1.04508E+07 0.00000E+00 0.00000E+00 9.71865E+06 1.03928E+07
1.88647E-02 1.03980E+07 1.03690E+07 0.00000E+00 0.00000E+00 9.63235E+06 1.03108E+07
1.90755E-02 1.03164E+07 1.02870E+07 0.00000E+00 0.00000E+00 9.54586E+06 1.02286E+07
1.92886E-02 1.02345E+07 1.02047E+07 0.00000E+00 0.00000E+00 9.45919E+06 1.01462E+07
1.95041E-02 1.01524E+07 1.01222E+07 0.00000E+00 0.00000E+00 9.37233E+06 1.00635E+07
1.97221E-02 1.00701E+07 1.00394E+07 0.00000E+00 0.00000E+00 9.28531E+06 9.98064E+06
1.99424E-02 9.98758E+06 9.95643E+06 0.00000E+00 0.00000E+00 9.19814E+06 9.89753E+06
2.01652E-02 9.91438E+06 9.88280E+06 0.00000E+00 0.00000E+00 9.11735E+06 9.82345E+06
2.03905E-02 9.83145E+06 9.79944E+06 0.00000E+00 0.00000E+00 9.02979E+06 9.73996E+06
2.06184E-02 9.74834E+06 9.71589E+06 0.00000E+00 0.00000E+00 8.94212E+06 9.65628E+06
2.08487E-02 9.66504E+06 9.63216E+06 0.00000E+00 0.00000E+00 8.85434E+06 9.57244E+06
2.10817E-02 9.58158E+06 9.54826E+06 0.00000E+00 0.00000E+00 8.76647E+06 9.48844E+06
2.13172E-02 9.49797E+06 9.46422E+06 0.00000E+00 0.00000E+00 8.67852E+06 9.40429E+06
2.15554E-02 9.41421E+06 9.38002E+06 0.00000E+00 0.00000E+00 8.59052E+06 9.32001E+06
2.17962E-02 9.33032E+06 9.29570E+06 0.00000E+00 0.00000E+00 8.50246E+06 9.23561E+06
2.20398E-02 9.24632E+06 9.21126E+06 0.00000E+00 0.00000E+00 8.41437E+06 9.15110E+06
2.22860E-02 9.16220E+06 9.12672E+06 0.00000E+00 0.00000E+00 8.32626E+06 9.06648E+06
2.25350E-02 9.07800E+06 9.04209E+06 0.00000E+00 0.00000E+00 8.23816E+06 8.98179E+06
2.27868E-02 8.99371E+06 8.95738E+06 0.00000E+00 0.00000E+00 8.15007E+06 8.89703E+06
2.30414E-02 8.90936E+06 8.87260E+06 0.00000E+00 0.00000E+00 8.06201E+06 8.81222E+06
2.32989E-02 8.82496E+06 8.78779E+06 0.00000E+00 0.00000E+00 7.97401E+06 8.72737E+06
2.35592E-02 8.74053E+06 8.70294E+06 0.00000E+00 0.00000E+00 7.88607E+06 8.64249E+06
2.38224E-02 8.65607E+06 8.61807E+06 0.00000E+00 0.00000E+00 7.79822E+06 8.55761E+06
2.40886E-02 8.57162E+06 8.53321E+06 0.00000E+00 0.00000E+00 7.71048E+06 8.47274E+06
2.43577E-02 8.48718E+06 8.44837E+06 0.00000E+00 0.00000E+00 7.62285E+06 8.38790E+06
2.46299E-02 8.40277E+06 8.36357E+06 0.00000E+00 0.00000E+00 7.53537E+06 8.30310E+06
2.49051E-02 8.31841E+06 8.27882E+06 0.00000E+00 0.00000E+00 7.44805E+06 8.21836E+06
2.51833E-02 8.23412E+06 8.19415E+06 0.00000E+00 0.00000E+00 7.36091E+06 8.13370E+06
2.54647E-02 8.14992E+06 8.10957E+06 0.00000E+00 0.00000E+00 7.27397E+06 8.04915E+06
2.57492E-02 8.06582E+06 8.02510E+06 0.00000E+00 0.00000E+00 7.18724E+06 7.96471E+06
2.60369E-02 7.97437E+06 7.93329E+06 0.00000E+00 0.00000E+00 7.09401E+06 7.87302E+06
2.63278E-02 7.89040E+06 7.84897E+06 0.00000E+00 0.00000E+00 7.00767E+06 7.78874E+06
2.66220E-02 7.80659E+06 7.76482E+06 0.00000E+00 0.00000E+00 6.92160E+06 7.70463E+06
2.69194E-02 7.72296E+06 7.68086E+06 0.00000E+00 0.00000E+00 6.83582E+06 7.62072E+06
2.72202E-02 7.63954E+06 7.59712E+06 0.00000E+00 0.00000E+00 6.75035E+06 7.53703E+06
2.75243E-02 7.55634E+06 7.51361E+06 0.00000E+00 0.00000E+00 6.66521E+06 7.45357E+06
2.78319E-02 7.47338E+06 7.43035E+06 0.00000E+00 0.00000E+00 6.58042E+06 7.37037E+06
2.81428E-02 7.39069E+06 7.34738E+06 0.00000E+00 0.00000E+00 6.49600E+06 7.28745E+06
2.84573E-02 7.30828E+06 7.26470E+06 0.00000E+00 0.00000E+00 6.41196E+06 7.20483E+06
2.87752E-02 7.22618E+06 7.18234E+06 0.00000E+00 0.00000E+00 6.32833E+06 7.12252E+06
2.90967E-02 7.14441E+06 7.10032E+06 0.00000E+00 0.00000E+00 6.24512E+06 7.04056E+06
2.94218E-02 7.06298E+06 7.01866E+06 0.00000E+00 0.00000E+00 6.16236E+06 6.95896E+06
2.97506E-02 6.98193E+06 6.93739E+06 0.00000E+00 0.00000E+00 6.08006E+06 6.87773E+06
3.00830E-02 6.90127E+06 6.85653E+06 0.00000E+00 0.00000E+00 5.99826E+06 6.79692E+06
3.04191E-02 6.82102E+06 6.77610E+06 0.00000E+00 0.00000E+00 5.91696E+06 6.71653E+06
3.07590E-02 6.74120E+06 6.69612E+06 0.00000E+00 0.00000E+00 5.83619E+06 6.63659E+06
3.11026E-02 6.66185E+06 6.61662E+06 0.00000E+00 0.00000E+00 5.75597E+06 6.55712E+06
3.14502E-02 6.58297E+06 6.53762E+06 0.00000E+00 0.00000E+00 5.67632E+06 6.47814E+06
3.18016E-02 6.50842E+06 6.46295E+06 0.00000E+00 0.00000E+00 5.60057E+06 6.40344E+06
3.21569E-02 6.43067E+06 6.38512E+06 0.00000E+00 0.00000E+00 5.52222E+06 6.32561E+06
3.25162E-02 6.35348E+06 6.30786E+06 0.00000E+00 0.00000E+00 5.44451E+06 6.24836E+06
3.28795E-02 6.27686E+06 6.23120E+06 0.00000E+00 0.00000E+00 5.36747E+06 6.17168E+06
3.32468E-02 6.20084E+06 6.15515E+06 0.00000E+00 0.00000E+00 5.29111E+06 6.09562E+06
3.36183E-02 6.12544E+06 6.07975E+06 0.00000E+00 0.00000E+00 5.21545E+06 6.02019E+06
3.39939E-02 6.05068E+06 6.00501E+06 0.00000E+00 0.00000E+00 5.14053E+06 5.94542E+06
3.43737E-02 5.97659E+06 5.93097E+06 0.00000E+00 0.00000E+00 5.06635E+06 5.87133E+06
3.47578E-02 5.90320E+06 5.85764E+06 0.00000E+00 0.00000E+00 4.99294E+06 5.79794E+06
3.51462E-02 5.83051E+06 5.78505E+06 0.00000E+00 0.00000E+00 4.92032E+06 5.72528E+06
3.55388E-02 5.75857E+06 5.71322E+06 0.00000E+00 0.00000E+00 4.84851E+06 5.65337E+06
3.59359E-02 5.68738E+06 5.64218E+06 0.00000E+00 0.00000E+00 4.77752E+06 5.58222E+06
3.63374E-02 5.61697E+06 5.57193E+06 0.00000E+00 0.00000E+00 4.70736E+06 5.51186E+06
3.67434E-02 5.54735E+06 5.50251E+06 0.00000E+00 0.00000E+00 4.63806E+06 5.44231E+06
3.71540E-02 5.47856E+06 5.43394E+06 0.00000E+00 0.00000E+00 4.56963E+06 5.37359E+06
3.75691E-02 5.40856E+06 5.36418E+06 0.00000E+00 0.00000E+00 4.50035E+06 5.30370E+06
3.79889E-02 5.34141E+06 5.29731E+06 0.00000E+00 0.00000E+00 4.43365E+06 5.23664E+06
3.84133E-02 5.27515E+06 5.23135E+06 0.00000E+00 0.00000E+00 4.36788E+06 5.17048E+06
3.88425E-02 5.20980E+06 5.16633E+06 0.00000E+00 0.00000E+00 4.30305E+06 5.10523E+06
3.92765E-02 5.14537E+06 5.10226E+06 0.00000E+00 0.00000E+00 4.23916E+06 5.04092E+06
3.97153E-02 5.08189E+06 5.03916E+06 0.00000E+00 0.00000E+00 4.17622E+06 4.97755E+06
4.01591E-02 5.01936E+06 4.97704E+06 0.00000E+00 0.00000E+00 4.11424E+06 4.91514E+06
4.06078E-02 4.95778E+06 4.91590E+06 0.00000E+00 0.00000E+00 4.05323E+06 4.85369E+06
4.10615E-02 4.89718E+06 4.85576E+06 0.00000E+00 0.00000E+00 3.99318E+06 4.79322E+06
4.15203E-02 4.83755E+06 4.79662E+06 0.00000E+00 0.00000E+00 3.93411E+06 4.73372E+06
4.19842E-02 4.77891E+06 4.73849E+06 0.00000E+00 0.00000E+00 3.87601E+06 4.67521E+06
4.24533E-02 4.72125E+06 4.68138E+06 0.00000E+00 0.00000E+00 3.81888E+06 4.61770E+06
4.29276E-02 4.66461E+06 4.62530E+06 0.00000E+00 0.00000E+00 3.76274E+06 4.56119E+06
4.34072E-02 4.61016E+06 4.57145E+06 0.00000E+00 0.00000E+00 3.70855E+06 4.50686E+06
4.38922E-02 4.55559E+06 4.51749E+06 0.00000E+00 0.00000E+00 3.65442E+06 4.45243E+06
4.43826E-02 4.50204E+06 4.46458E+06 0.00000E+00 0.00000E+00 3.60126E+06 4.39901E+06
4.48785E-02 4.44950E+06 4.41270E+06 0.00000E+00 0.00000E+00 3.54908E+06 4.34661E+06
4.53800E-02 4.39796E+06 4.36184E+06 0.00000E+00 0.00000E+00 3.49786E+06 4.29521E+06
